
ypr	-0.71	-6.22	-0.31
ypr	-0.71	-6.24	-0.31
ypr	-0.71	-6.25	-0.31
ypr	-0.71	-6.27	-0.31
ypr	-0.71	-6.28	-0.31
ypr	-0.72	-6.30	-0.31
ypr	-0.72	-6.32	-0.31
ypr	-0.72	-6.34	-0.31
ypr	-0.72	-6.37	-0.31
ypr	-0.72	-6.40	-0.31
ypr	-0.73	-6.43	-0.32
ypr	-0.73	-6.47	-0.32
ypr	-0.73	-6.51	-0.32
ypr	-0.73	-6.54	-0.33
ypr	-0.73	-6.57	-0.33
ypr	-0.73	-6.59	-0.33
ypr	-0.73	-6.62	-0.32
ypr	-0.73	-6.64	-0.32
ypr	-0.73	-6.66	-0.32
ypr	-0.73	-6.68	-0.32
ypr	-0.73	-6.71	-0.32
ypr	-0.73	-6.75	-0.32
ypr	-0.74	-6.78	-0.32
ypr	-0.74	-6.82	-0.32
ypr	-0.74	-6.86	-0.32
ypr	-0.74	-6.90	-0.33
ypr	-0.75	-6.94	-0.33
ypr	-0.75	-6.97	-0.33
ypr	-0.75	-7.00	-0.34
ypr	-0.75	-7.03	-0.34
ypr	-0.76	-7.06	-0.33
ypr	-0.76	-7.08	-0.33
ypr	-0.76	-7.11	-0.33
ypr	-0.76	-7.13	-0.34
ypr	-0.77	-7.16	-0.34
ypr	-0.77	-7.19	-0.34
ypr	-0.77	-7.22	-0.34
ypr	-0.77	-7.25	-0.35
ypr	-0.77	-7.27	-0.35
ypr	-0.77	-7.29	-0.35
ypr	-0.77	-7.31	-0.35
ypr	-0.77	-7.32	-0.35
ypr	-0.77	-7.34	-0.35
ypr	-0.77	-7.36	-0.35
ypr	-0.77	-7.37	-0.35
ypr	-0.78	-7.39	-0.34
ypr	-0.78	-7.41	-0.34
ypr	-0.78	-7.43	-0.34
ypr	-0.78	-7.46	-0.35
ypr	-0.78	-7.49	-0.35
ypr	-0.78	-7.52	-0.35
ypr	-0.79	-7.55	-0.35
ypr	-0.79	-7.57	-0.35
ypr	-0.79	-7.60	-0.35
ypr	-0.79	-7.61	-0.35
ypr	-0.80	-7.63	-0.35
ypr	-0.80	-7.64	-0.35
ypr	-0.80	-7.67	-0.36
ypr	-0.80	-7.68	-0.36
ypr	-0.80	-7.69	-0.36
ypr	-0.80	-7.72	-0.36
ypr	-0.80	-7.74	-0.36
ypr	-0.80	-7.75	-0.36
ypr	-0.80	-7.77	-0.36
ypr	-0.80	-7.79	-0.35
ypr	-0.80	-7.80	-0.35
ypr	-0.81	-7.81	-0.35
ypr	-0.81	-7.83	-0.35
ypr	-0.81	-7.84	-0.36
ypr	-0.81	-7.85	-0.36
ypr	-0.81	-7.86	-0.36
ypr	-0.81	-7.86	-0.36
ypr	-0.82	-7.87	-0.36
ypr	-0.82	-7.87	-0.36
ypr	-0.82	-7.88	-0.36
ypr	-0.82	-7.88	-0.36
ypr	-0.83	-7.88	-0.36
ypr	-0.83	-7.90	-0.36
ypr	-0.83	-7.90	-0.36
ypr	-0.83	-7.92	-0.36
ypr	-0.83	-7.93	-0.36
ypr	-0.83	-7.93	-0.36
ypr	-0.83	-7.94	-0.36
ypr	-0.83	-7.95	-0.36
ypr	-0.83	-7.95	-0.36
ypr	-0.83	-7.95	-0.36
ypr	-0.83	-7.95	-0.36
ypr	-0.83	-7.95	-0.36
ypr	-0.83	-7.95	-0.36
ypr	-0.84	-7.96	-0.36
ypr	-0.84	-7.96	-0.36
ypr	-0.84	-7.96	-0.36
ypr	-0.84	-7.96	-0.36
ypr	-0.84	-7.96	-0.36
ypr	-0.84	-7.95	-0.36
ypr	-0.84	-7.95	-0.35
ypr	-0.84	-7.94	-0.35
ypr	-0.85	-7.93	-0.35
ypr	-0.85	-7.92	-0.36
ypr	-0.85	-7.90	-0.36
ypr	-0.85	-7.89	-0.35
ypr	-0.85	-7.87	-0.35
